genre_group,artistname,total_minutes_played
Rock,Dave Edmunds,3.5471000000000000
Rock,Charly García & The Prostitution,3.5317500000000000
Rock,Mr. Big,3.4760000000000000
Rock,Legarda,3.4359166666666667
Rock,Redbone,3.4322166666666667
Rock,The Shelters,3.4262166666666667
Rock,Reyno,3.4166666666666667
Rock,DMA'S,3.4153333333333333
Rock,Nito Mestre,3.4146666666666667
Rock,Royal Sugar,3.4108333333333333
Rock,Beach Bunny,3.4056166666666667
Rock,Frankie Valli,3.3946666666666667
Rock,The Kills,3.3915500000000000
Rock,Grateful Dead,3.3660000000000000
Rock,Warrant,3.3504333333333333
Rock,The Hives,3.3448833333333333
Rock,Pennywise,3.3344666666666667
Rock,Nickelback,3.2827000000000000
Rock,The Raveonettes,3.2588833333333333
Rock,Hombres G,3.2048166666666667
Rock,Roy Orbison,3.1996166666666667
Rock,Cheap Trick,3.1871000000000000
Rock,Faith No More,3.1436666666666667
Rock,White Rabbits,3.1384333333333333
Rock,Charliepapa,3.0703000000000000
Rock,Porsuigieco,3.0487666666666667
Rock,Van Halen,3.0386333333333333
Rock,The Cocks,3.0335500000000000
Rock,Mark Knopfler,3.0235333333333333
Rock,Bicicletas,3.0095500000000000
Rock,Arcade Fire,2.9732166666666667
Rock,Rufus Bellefleur,2.9546833333333333
Rock,Chuck Berry,2.9411833333333333
Rock,Joe Dolan,2.9381166666666667
Rock,Los Gatos,2.9333333333333333
Rock,Bradley Cooper,2.9132500000000000
Rock,Edison Lighthouse,2.9126666666666667
Rock,Dr. Hook,2.9088833333333333
Rock,Los Lobos,2.8788833333333333
Rock,Bad Religion,2.8508500000000000
Rock,Survivor,2.8358166666666667
Rock,Villanos,2.7950333333333333
Rock,Born Ruffians,2.7891833333333333
Rock,El Canto Del Loco,2.7717500000000000
Rock,Vessels,2.7243166666666667
Rock,The Von Bondies,2.7191000000000000
Rock,The Mindful,2.6666666666666667
Rock,HUNNY,2.6585000000000000
Rock,The Mamas & The Papas,2.6504333333333333
Rock,The Offspring,2.5654166666666667
Rock,Kurt Cobain,2.5461000000000000
Rock,Rainbow Kitten Surprise,2.5382166666666667
Rock,The Byrds,2.5284333333333333
Rock,The Family Rain,2.4357000000000000
Rock,Hockey Dad,2.3764000000000000
Rock,Peter Frampton,2.3728833333333333
Rock,Roger Waters,2.3308833333333333
Rock,DLD,2.3302166666666667
Rock,Me First and the Gimme Gimmes,2.0980000000000000
Rock,Reverend And The Makers,2.0888500000000000
Rock,Alto,2.0307666666666667
Rock,The Enemy,2.0280000000000000
Rock,The Sway,2.0241000000000000
Rock,Stray Cats,1.9614333333333333
Rock,Christian Leave,1.9444333333333333
Rock,Jerry Lee Lewis,1.8329166666666667
Rock,Lifehouse,1.6732333333333333
Rock,Sheryl Crow,1.6470333333333333
Rock,Whitesnake,1.5765500000000000
Rock,Paramore,1.5053333333333333
Rock,JETT.A,1.4136666666666667
Rock,Iron Weasel,1.3591500000000000
Rock,Lou Reed,1.2740666666666667
Rock,Las Culisueltas,1.1726666666666667
Rock,Sweet,1.16371666666666666667
Rock,Ciclo,1.12190000000000000000
Rock,The White Stripes,1.06576666666666666667
Rock,Hoobastank,1.03038333333333333333
Rock,LeetStreet Boys,1.01688333333333333333
Rock,Ritchie Valens,0.90323333333333333333
Rock,The All-American Rejects,0.77795000000000000000
Rock,Perras on the beach,0.74288333333333333333
Rock,Matisse,0.69538333333333333333
Rock,Sueño de Pescado,0.51966666666666666667
Rock,Rupert Holmes,0.50005000000000000000
Rock,EZRA,0.44650000000000000000
Rock,Martin Cilia,0.44585000000000000000
Rock,Dick Dale & His Del-Tones,0.44023333333333333333
Rock,Sandro,0.42533333333333333333
Rock,Lenny Kravitz,0.37848333333333333333
Rock,MxPx,0.37535000000000000000
Rock,Tihuana,0.36858333333333333333
Rock,Ilegales,0.28443333333333333333
Rock,Jeff Buckley,0.27398333333333333333
Rock,Spin Doctors,0.27260000000000000000
Rock,Donald Fagen,0.26250000000000000000
Rock,La Perra Que Los Parió,0.25618333333333333333
Rock,Joe Cocker,0.23045000000000000000
Rock,Jonathan Freeman,0.20975000000000000000
Rock,The Rare Occasions,0.19606666666666666667
Rock,Two Worlds,0.16408333333333333333
Rock,PARAISO,0.16070000000000000000
Rock,El Soldado,0.14218333333333333333
Rock,Nick Cave,0.13815000000000000000
Rock,Three Days Grace,0.13066666666666666667
Rock,ONE OK ROCK,0.12866666666666666667
Rock,Stealers Wheel,0.12848333333333333333
Rock,Smile,0.12455000000000000000
Rock,Peter Gabriel,0.12228333333333333333
Rock,Lauren Ruth Ward,0.11235000000000000000
Rock,Almighty,0.10896666666666666667
Rock,Fia,0.10310000000000000000
Rock,Kevin Kline,0.09161666666666666667
Rock,Alex Lahey,0.09096666666666666667
Rock,Collective Soul,0.08503333333333333333
Rock,Skid Row,0.07700000000000000000
Rock,Motel,0.06733333333333333333
Rock,Everclear,0.05110000000000000000
Rock,INXS,0.04798333333333333333
Rock,Leiva,0.04251666666666666667
Rock,Gianna Nannini,0.04060000000000000000
Rock,La Barranca,0.03985000000000000000
Rock,Tenth Avenue North,0.03971666666666666667
Rock,Greta Van Fleet,0.03751666666666666667
Rock,The Buttertones,0.03680000000000000000
Rock,The Uniques,0.03563333333333333333
Rock,Incubus,0.03443333333333333333
Rock,Richard Coleman,0.02866666666666666667
Rock,The Silencers,0.02825000000000000000
Rock,Third Day,0.02600000000000000000
Rock,Switchfoot,0.02350000000000000000
Rock,Audioslave,0.02321666666666666667
Rock,El Tri,0.02205000000000000000
Rock,Deep Diver,0.02166666666666666667
Rock,Crobot,0.02066666666666666667
Rock,The Black Crowes,0.01625000000000000000
Rock,Manta Ray,0.00928333333333333333
Rock,Fobia,0.000000000000000000000000
Rock,Las Luces Primeras,0.000000000000000000000000
Ska/Reggae,Dread Mar I,3955.2611000000000000
Ska/Reggae,Nonpalidece,3894.4424500000000000
Ska/Reggae,Los Cafres,3378.2003333333333333
Ska/Reggae,Bob Marley & The Wailers,3281.3561833333333333
Ska/Reggae,La Vela Puerca,3065.6876666666666667
Ska/Reggae,Los Pericos,1629.6816000000000000
Ska/Reggae,Los Fabulosos Cadillacs,443.7179333333333333
Ska/Reggae,Riddim,430.4301666666666667
Ska/Reggae,MAGIC!,416.2451333333333333
Ska/Reggae,Kameleba,297.5029166666666667
Ska/Reggae,Manu Chao,261.5390500000000000
Ska/Reggae,Natiruts,245.3034000000000000
Ska/Reggae,Rawayana,133.3635333333333333
Ska/Reggae,Fidel Nadal,132.1189166666666667
Ska/Reggae,The Wailers,92.6018333333333333
Ska/Reggae,Los Caligaris,18.6791666666666667
Ska/Reggae,Sublime,18.4375833333333333
Ska/Reggae,Kapanga,16.1569166666666667
Ska/Reggae,Cultura Profética,15.2954333333333333
Ska/Reggae,Michael Franti & Spearhead,15.1860666666666667
Ska/Reggae,Gondwana,14.2071166666666667
Ska/Reggae,Vanupié,13.3621166666666667
Ska/Reggae,Big Mountain,13.0586666666666667
Ska/Reggae,Burkina,10.3493666666666667
Ska/Reggae,Bobby Alu,9.8575000000000000
Ska/Reggae,OMI,9.8015500000000000
Ska/Reggae,La Mosca Tse-Tse,9.7659500000000000
Ska/Reggae,Matisyahu,9.6190666666666667
Ska/Reggae,Gomba Jahbari,8.5693666666666667
Ska/Reggae,Charly Black,8.4165666666666667
Ska/Reggae,Conkarah,8.3255666666666667
Ska/Reggae,Rebelution,8.1534666666666667
Ska/Reggae,Ziggy Marley,7.5424833333333333
Ska/Reggae,Inner Circle,7.3385500000000000
Ska/Reggae,Madness,6.8239833333333333
Ska/Reggae,Leonchalon,6.5697166666666667
Ska/Reggae,Dancing Mood,5.4837666666666667
Ska/Reggae,Green Valley,5.4837666666666667
Ska/Reggae,SOJA,4.9763833333333333
Ska/Reggae,Stephen Marley,4.9131000000000000
Ska/Reggae,La Muza,4.8117666666666667
Ska/Reggae,Fishbone,4.8006666666666667
Ska/Reggae,Laguna Pai,4.5503333333333333
Ska/Reggae,Shaggy,4.4833333333333333
Ska/Reggae,Ganja,4.4629833333333333
Ska/Reggae,Current Swell,4.1020333333333333
Ska/Reggae,Armandinho,4.0535500000000000
Ska/Reggae,Matamba,3.9324333333333333
Ska/Reggae,Gaby,3.9178166666666667
Ska/Reggae,UB40,3.8780000000000000
Ska/Reggae,Maskavo,3.8122166666666667
Ska/Reggae,Reel Big Fish,3.7915500000000000
Ska/Reggae,Onze:20,3.7246333333333333
Ska/Reggae,Steel Pulse,3.7100000000000000
Ska/Reggae,Chronixx,3.4000000000000000
Ska/Reggae,Sublime With Rome,3.3460000000000000
Ska/Reggae,Natty Bong,3.3425166666666667
Ska/Reggae,SINsemilla,3.1930000000000000
Ska/Reggae,iZaak,3.1100333333333333
Ska/Reggae,Chimarruts,3.0517666666666667
Ska/Reggae,Clinton Fearon,3.0422166666666667
Ska/Reggae,Maneva,3.0188166666666667
Ska/Reggae,Buju Banton,2.0380000000000000
Ska/Reggae,Bahiano,1.3221666666666667
Ska/Reggae,Tanya Stephens,1.2543833333333333
Ska/Reggae,Sean Paul,0.64185000000000000000
Ska/Reggae,Quique Neira,0.63620000000000000000
Ska/Reggae,Soweto,0.49663333333333333333
Ska/Reggae,Vybz Kartel,0.47638333333333333333
Ska/Reggae,SuperHeavy,0.26066666666666666667
Ska/Reggae,Alika,0.25883333333333333333
Ska/Reggae,Zona Ganjah,0.18105000000000000000
Ska/Reggae,Sonny Burke,0.14783333333333333333
Ska/Reggae,Lucenzo,0.14241666666666666667
Ska/Reggae,Antidoping,0.12188333333333333333
Ska/Reggae,Stay Homas,0.12140000000000000000
Ska/Reggae,Shinehead,0.11983333333333333333
Ska/Reggae,JAMAICADEROS,0.11066666666666666667
Ska/Reggae,Iration,0.10138333333333333333
Ska/Reggae,King Chango,0.07080000000000000000
Ska/Reggae,Hugo Lobo,0.06576666666666666667
Ska/Reggae,Raggabund,0.05725000000000000000
Ska/Reggae,Mimi Maura,0.04565000000000000000
Ska/Reggae,Beluga's Trio,0.04153333333333333333
Ska/Reggae,Sharlene,0.02901666666666666667
Ska/Reggae,Resistencia Suburbana,0.02048333333333333333
Ska/Reggae,El Natty Combo,0.02011666666666666667
Ska/Reggae,Collie Buddz,0.01818333333333333333
Ska/Reggae,Toots & The Maytals,0.01818333333333333333
Ska/Reggae,Dawn Penn,0.01353333333333333333
Ska/Reggae,Golden Ganga,0.01121666666666666667
Ska/Reggae,Karamelo Santo,0.01005000000000000000
Ska/Reggae,Los Afro Brothers,0.00695000000000000000
Ska/Reggae,Contravos,0.00666666666666666667
Ska/Reggae,Cañaman,0.00463333333333333333
Ska/Reggae,Don Carlos,0.00425000000000000000
Ska/Reggae,The Maytals,0.000000000000000000000000
Ska/Reggae,Kultiration,0.000000000000000000000000
Ska/Reggae,The Skatalites,0.000000000000000000000000
Ska/Reggae,Rastrillos,0.000000000000000000000000
Ska/Reggae,Spiritual Reggae Band,0.000000000000000000000000
Ska/Reggae,Sig Ragga,0.000000000000000000000000
Soul/R&B/Blues,Lionel Richie,493.4965833333333333
Soul/R&B/Blues,Sam Smith,477.6079333333333333
Soul/R&B/Blues,Memphis La Blusera,400.4204500000000000
Soul/R&B/Blues,Sean Kingston,277.3306500000000000
Soul/R&B/Blues,Ruth B.,252.3041000000000000
Soul/R&B/Blues,Pappo,171.2608333333333333
Soul/R&B/Blues,Jason Derulo,158.8212333333333333
Soul/R&B/Blues,Eric Clapton,156.4197000000000000
Soul/R&B/Blues,Michelle Williams,134.4795000000000000
Soul/R&B/Blues,John Newman,126.8756000000000000
Soul/R&B/Blues,Commodores,125.0697333333333333
Soul/R&B/Blues,The Weeknd,111.8049166666666667
Soul/R&B/Blues,hard life,87.6345500000000000
Soul/R&B/Blues,Fitz and The Tantrums,83.3602000000000000
Soul/R&B/Blues,Kwabs,69.6571833333333333
Soul/R&B/Blues,Hozier,68.3477500000000000
Soul/R&B/Blues,MYA,68.0970833333333333
Soul/R&B/Blues,Roberta Flack,66.6295666666666667
Soul/R&B/Blues,Robin Thicke,63.2944333333333333
Soul/R&B/Blues,Surfaces,61.9980333333333333
Soul/R&B/Blues,Bill Withers,61.3243333333333333
Soul/R&B/Blues,Lusaint,54.8406833333333333
Soul/R&B/Blues,Love Unlimited,52.2257333333333333
Soul/R&B/Blues,R. City,50.6501166666666667
Soul/R&B/Blues,Gin Wigmore,48.6405666666666667
Soul/R&B/Blues,Frank Ocean,47.4319000000000000
Soul/R&B/Blues,Seinabo Sey,46.4888666666666667
Soul/R&B/Blues,Adele,45.8768166666666667
Soul/R&B/Blues,Taio Cruz,45.1686000000000000
Soul/R&B/Blues,Sade,43.4975666666666667
Soul/R&B/Blues,Kali Uchis,37.2378666666666667
Soul/R&B/Blues,CKay,33.4989500000000000
Soul/R&B/Blues,Seal,29.5030166666666667
Soul/R&B/Blues,Tata Vega,27.4899166666666667
Soul/R&B/Blues,PJ Morton,27.4380833333333333
Soul/R&B/Blues,Iyaz,25.6646000000000000
Soul/R&B/Blues,Bazzi,25.6363166666666667
Soul/R&B/Blues,Beyoncé,22.8870666666666667
Soul/R&B/Blues,Andreya Triana,19.9787333333333333
Soul/R&B/Blues,Bobby Caldwell,19.1406000000000000
Soul/R&B/Blues,Pablo Espinosa,18.0186000000000000
Soul/R&B/Blues,Trinidad Cardona,16.8915166666666667
Soul/R&B/Blues,alayna,16.4668833333333333
Soul/R&B/Blues,Renée Elise Goldsberry,16.0637666666666667
Soul/R&B/Blues,Kovic,15.9282333333333333
Soul/R&B/Blues,Amy Winehouse,15.6289166666666667
Soul/R&B/Blues,Jacob Banks,15.3014666666666667
Soul/R&B/Blues,Jennifer Hudson,14.3032333333333333
Soul/R&B/Blues,Jesse Baez,11.5287333333333333
Soul/R&B/Blues,Paul Cless,10.7887000000000000
Soul/R&B/Blues,Marvin Gaye,10.5575666666666667
Soul/R&B/Blues,SZA,10.0695666666666667
Soul/R&B/Blues,Sandra Mihanovich,9.5574166666666667
Soul/R&B/Blues,John Legend,9.4126000000000000
Soul/R&B/Blues,Dionne Warwick,8.6288833333333333
Soul/R&B/Blues,Peabo Bryson,8.4740000000000000
Soul/R&B/Blues,The Foundations,8.1180166666666667
Soul/R&B/Blues,Stevie Wonder,7.3328833333333333
Soul/R&B/Blues,Ike & Tina Turner,7.2541166666666667
Soul/R&B/Blues,WILLOW,6.5506666666666667
Soul/R&B/Blues,Alicia Keys,6.3703333333333333
Soul/R&B/Blues,Khalid,6.3609166666666667
Soul/R&B/Blues,Aretha Franklin,6.0728833333333333
Soul/R&B/Blues,Ben E. King,6.0276666666666667
Soul/R&B/Blues,Greentea Peng,5.9310666666666667
Soul/R&B/Blues,Anthony Lazaro,5.5517833333333333
Soul/R&B/Blues,Philip Bailey,5.0751000000000000
Soul/R&B/Blues,Danay Suárez,4.7494333333333333
Soul/R&B/Blues,Estelle,4.7471333333333333
Soul/R&B/Blues,Luther Vandross,4.7288833333333333
Soul/R&B/Blues,Gladys Knight & The Pips,4.4249333333333333
Soul/R&B/Blues,Dijon,4.2301666666666667
Soul/R&B/Blues,Dobie Gray,3.9050000000000000
Soul/R&B/Blues,Nina Sky,3.8666666666666667
Soul/R&B/Blues,Johnny Rain,3.8282333333333333
Soul/R&B/Blues,Heather Headley,3.8132166666666667
Soul/R&B/Blues,Jhené Aiko,3.7305833333333333
Soul/R&B/Blues,CeeLo Green,3.7155500000000000
Soul/R&B/Blues,Francisco,3.7100000000000000
Soul/R&B/Blues,USHER,3.6800000000000000
Soul/R&B/Blues,Lyanno,3.6433833333333333
Soul/R&B/Blues,The Righteous Brothers,3.6335500000000000
Soul/R&B/Blues,Leon Bridges,3.4397833333333333
Soul/R&B/Blues,James Ingram,3.3950333333333333
Soul/R&B/Blues,Ciara,3.3435500000000000
Soul/R&B/Blues,Chris Brown,3.2399500000000000
Soul/R&B/Blues,The Teskey Brothers,2.9265333333333333
Soul/R&B/Blues,Aya Nakamura,2.9129666666666667
Soul/R&B/Blues,The Temptations,2.8217833333333333
Soul/R&B/Blues,Boyz II Men,2.8108666666666667
Soul/R&B/Blues,Otis Redding,2.7291333333333333
Soul/R&B/Blues,Nabes,2.6866833333333333
Soul/R&B/Blues,Charlie Burg,2.6393500000000000
Soul/R&B/Blues,The Sylvers,2.4871000000000000
Soul/R&B/Blues,Miguel,2.4059500000000000
Soul/R&B/Blues,The California Honeydrops,2.1951000000000000
Soul/R&B/Blues,070 Shake,1.9641666666666667
Soul/R&B/Blues,Adrian Younge,1.15266666666666666667
Soul/R&B/Blues,The Isley Brothers,1.09946666666666666667
Soul/R&B/Blues,Omarion,0.92546666666666666667
Soul/R&B/Blues,Kehlani,0.84850000000000000000
Soul/R&B/Blues,HTHAZE,0.60301666666666666667
Soul/R&B/Blues,Grace Potter,0.58468333333333333333
Soul/R&B/Blues,Sponsors,0.56871666666666666667
Soul/R&B/Blues,Albert Posis,0.54133333333333333333
Soul/R&B/Blues,Lake Street Dive,0.51525000000000000000
Soul/R&B/Blues,Lira,0.51473333333333333333
Soul/R&B/Blues,Tom Waits,0.50760000000000000000
Soul/R&B/Blues,Daniel Caesar,0.44791666666666666667
Soul/R&B/Blues,Joesef,0.27090000000000000000
Soul/R&B/Blues,Jenifer Lewis,0.25038333333333333333
Soul/R&B/Blues,rusowsky,0.24791666666666666667
Soul/R&B/Blues,Zacari,0.23450000000000000000
Soul/R&B/Blues,Jorja Smith,0.23413333333333333333
Soul/R&B/Blues,Ne-Yo,0.19968333333333333333
Soul/R&B/Blues,William Singe,0.17646666666666666667
Soul/R&B/Blues,Joy Crookes,0.14216666666666666667
Soul/R&B/Blues,El Cruce,0.12200000000000000000
Soul/R&B/Blues,Jay King,0.10025000000000000000
Soul/R&B/Blues,Mac Ayres,0.08816666666666666667
Soul/R&B/Blues,Raquel Sofía,0.08753333333333333333
Soul/R&B/Blues,Mahalia,0.07986666666666666667
Soul/R&B/Blues,Bruno Major,0.07003333333333333333
Soul/R&B/Blues,Poppy Ajudha,0.06896666666666666667
Soul/R&B/Blues,The Platters,0.05733333333333333333
Soul/R&B/Blues,Tevin Campbell,0.05635000000000000000
Soul/R&B/Blues,Juan Pablo Vega,0.05568333333333333333
Soul/R&B/Blues,Normani,0.05533333333333333333
Soul/R&B/Blues,Duffy,0.04566666666666666667
Soul/R&B/Blues,Mississippi John Hurt,0.03486666666666666667
Soul/R&B/Blues,Ali Gatie,0.02966666666666666667
Soul/R&B/Blues,INE,0.02826666666666666667
Soul/R&B/Blues,Tim Maia,0.01741666666666666667
Soul/R&B/Blues,Kid Travis,0.01238333333333333333
Soul/R&B/Blues,Ms. Lauryn Hill,0.000000000000000000000000
Workout,Power Music Workout,0.22180000000000000000
world,Irasema Terrazas,19.8037500000000000
world,LADAMA,18.6130333333333333
world,Playing For Change,10.5588500000000000
world,Mark Keali'i Ho'omalu,8.6157000000000000
world,Randy Petersen,0.50275000000000000000
world,David and the High Spirit,0.02591666666666666667
xmas,The Disney Holiday Chorus,0.05301666666666666667
